cell_mean_mito_area_(pixels_squared),cell_median_mito_area_(pixels_squared),cell_std_mito_area_(pixels_squared),cell_mean_mito_eccentricity,cell_median_mito_eccentricity,cell_std_mito_eccentricity,cell_mean_mito_equi_diameter_(pixels),cell_median_mito_equi_diameter_(pixels),cell_std_mito_equi_diameter_(pixels),cell_mean_mito_euler_number,cell_std_mito_euler_number,cell_mean_mito_extent,cell_median_mito_extent,cell_std_mito_extent,cell_mean_mito_major_axis_(pixels),cell_median_mito_major_axis_(pixels),cell_std_mito_major_axis_(pixels),cell_mean_mito_minor_axis_(pixels),cell_median_mito_minor_axis_(pixels),cell_std_mito_minor_axis_(pixels),cell_mean_mito_orientation_(degrees),cell_median_mito_orientation_(degrees),cell_std_mito_orientation_(degrees),cell_mean_mito_perimeter_(pixels),cell_median_mito_perimeter_(pixels),cell_std_mito_perimeter_(pixels),cell_mean_mito_solidity,cell_median_mito_solidity,cell_std_mito_solidity,cell_mean_mito_centroid_x_(pixels),cell_median_mito_centroid_x_(pixels),cell_std_mito_centroid_x_(pixels),cell_mean_mito_centroid_y_(pixels),cell_median_mito_centroid_y_(pixels),cell_std_mito_centroid_y_(pixels),cell_mean_mito_distance_(pixels),cell_median_mito_distance_(pixels),cell_std_mito_distance_(pixels),cell_mean_mito_weighted_cent_x_(pixels),cell_median_mito_weighted_cent_x_(pixels),cell_std_mito_weighted_cent_x_(pixels),cell_mean_mito_weighted_cent_y_(pixels),cell_median_mito_weighted_cent_y_(pixels),cell_std_mito_weighted_cent_y_(pixels),cell_mean_mito_weighted_distance_(pixels),cell_median_mito_weighted_distance_(pixels),cell_std_mito_weighted_distance_(pixels),cell_mean_mito_form_factor,cell_median_mito_form_factor,cell_std_mito_form_factor,cell_mean_mito_roundness,cell_median_mito_roundness,cell_std_mito_roundness,cell_mean_mito_branch_count,cell_std_mito_branch_count,cell_mean_mito_mean_branch_length_(pixels),cell_median_mito_mean_branch_length_(pixels),cell_std_mito_mean_branch_length_(pixels),cell_mean_mito_total_branch_length_(pixels),cell_median_mito_total_branch_length_(pixels),cell_std_mito_total_branch_length_(pixels),cell_mean_mito_median_branch_length_(pixels),cell_median_mito_median_branch_length_(pixels),cell_std_mito_median_branch_length_(pixels),cell_mean_mito_std_branch_length_(pixels),cell_std_mito_std_branch_length_(degrees),cell_mean_mito_mean_branch_angle_(degrees),cell_median_mito_mean_branch_angle_(degrees),cell_std_mito_mean_branch_angle_(degrees),cell_mean_mito_median_branch_angle_(degrees),cell_median_mito_median_branch_angle_(degrees),cell_std_mito_median_branch_angle_(degrees),cell_mean_mito_std_branch_angle_(degrees),cell_std_mito_std_branch_angle_(degrees),cell_mean_mito_total_density_(pixels),cell_median_mito_total_density_(pixels),cell_std_mito_total_density,cell_mean_mito_average_density_(pixels),cell_median_mito_average_density_(pixels),cell_std_mito_average_density_(pixels),cell_mean_mito_median_density_(pixels),cell_median_mito_median_density,cell_std_mito_median_density_(pixels),cell_kurtosis_x,cell_weighted_kurtosis_x,cell_kurtosis_y,cell_weighted_kurtosis_y,cell_kurtosis_squared,cell_weighted_kurtosis_squared,cell_skewness_x,cell_weighted_skewness_x,cell_skewness_y,cell_weighted_skewness_y,cell_skewness_squared,cell_weighted_skewness_squared,cell_network_orientation_(degrees),cell_network_major_axis_(pixels),cell_network_minor_axis_(pixels),cell_network_eccentricity,cell_network_effective_extent,cell_network_effective_solidity,cell_network_fractal_dimension,label_mmp,label_atp,label_ros,label_respiration,label_mitophagy
1962.944444,764.5,2417.462523,0.846203898,0.881248189,0.129335611,42.31527874,31.17226082,26.62171437,0.944444444,0.229061424,0.540770479,0.593370857,0.211926177,85.72711986,50.62811335,68.44520637,38.18164538,20.67418831,33.97466295,0.107168418,0.037920678,0.725163855,253.069288,111.7695526,252.2537152,0.781753996,0.931348809,0.210756584,311.8041017,356.5347583,143.7372077,269.3753666,229.5849252,112.4537103,430.0815609,422.7899719,134.6141105,17.33602518,4.895154671,22.88393445,14.14082051,7.66544024,18.78412213,23.23819743,10.10171883,28.93102926,2.789573724,1.82229955,2.074149812,0.381940622,0.315073453,0.217390656,2.444444444,2.31474074,43.04398715,37.75905966,17.50720878,110.0922676,47.68469968,113.928795,37.64782313,33.13509529,19.14193229,13.24044686,18.83161973,1.065424842,1.147641312,40.58453362,2.123100894,-4.225692516,46.81028203,16.76768774,23.191183,10031.00195,3836.667725,13847.44922,4.131337166,3.813123226,1.065967083,3.814427614,3.596899986,0.951582134,-0.818201166,1.07759385,-0.940496928,3.258836241,1.55398762,11.78122215,-0.647782317,1.538402063,0.559133464,2.029426413,0.73225216,6.485252474,-17.44652764,533.2657058,445.9523602,0.54832288,0.14649325,0.194299635,1.897914514,0.9931,1.036,0.411,0.9679,0.2212
2129.466667,914,2622.200472,0.879293264,0.927372345,0.120806052,43.7673926,34.11364747,28.20880207,0.8,0.54160256,0.513435149,0.576785714,0.24671661,105.5878514,44.81843536,100.9964481,31.40312319,18.86604188,23.01109571,0.468689546,0.534275086,0.775881495,311.4759113,121.1543289,358.6603213,0.778402222,0.917307692,0.211230654,243.5286795,237.6892632,130.2011019,347.6193335,339.4930748,88.80291563,442.0304797,443.9442828,97.94262901,19.28753157,4.807338301,25.72554051,20.19848684,8.894183207,21.19447461,28.50640017,11.31162121,32.83872839,3.706799096,1.685917973,3.859235035,0.36361368,0.30235358,0.22783566,3.133333333,4.688520259,45.43822325,37.08364365,23.36872611,134.8082232,44.81843536,163.396951,43.44155658,36.10175804,25.29166833,13.04232486,23.25049668,25.22661669,34.50861058,43.41461369,28.45828239,45,44.00647531,12.01019236,17.44165395,9333.413086,3059.670166,11916.94629,3.911163807,4.111674309,0.760743141,3.632093191,4,0.75794661,-0.781344826,0.503745513,-0.989063493,-0.364755478,1.588746329,0.386806101,0.075686906,1.389487686,-0.233823483,1.018397822,0.060401929,2.967810154,6.362864119,509.1396715,367.0516776,0.693012764,0.161838172,0.228325125,1.876298814,0.9931,1.036,0.411,0.9679,0.2212
2019.714286,884,1939.072069,0.820803129,0.891581899,0.170339841,44.68961336,33.54907624,23.9670306,0.642857143,0.717848259,0.523809706,0.509526341,0.177559203,92.23364293,79.53160057,62.43703041,41.61236936,32.74980163,32.34434232,-0.47641925,-0.417307658,0.808506597,322.5985156,183.0035713,275.9608435,0.727696468,0.683939592,0.198484003,281.5513617,330.6658392,172.3117991,286.4838859,289.6621514,105.3851761,443.6117676,437.2714012,73.14490617,19.79006174,10.06266799,23.66194885,19.93433603,10.85155255,20.86717185,30.27544597,15.74204,29.45756868,4.233407125,3.057739494,3.132992816,0.355212281,0.27999432,0.224395234,3,3.184785259,48.94338516,48.63333333,20.29982125,143.0987881,79.53160057,127.6136303,48.67021666,44.58481936,21.55303294,10.4420165,13.73742182,6.159847011,-0.341498813,37.54843363,5.912298764,-2.464498461,40.465625,15.67610033,21.6184953,8249.870117,3983.101318,8486.015625,3.719163179,3.750639439,0.822386861,3.44152832,3.396899939,0.7368384,-1.45998719,0.110624736,-0.584502728,0.384622924,2.473206034,0.160172626,-0.413172867,1.260254182,0.479729666,1.261569666,0.40085237,3.179798623,-31.5678008,602.362343,278.4688651,0.886726391,0.129794539,0.221198301,1.868471878,0.9931,1.036,0.411,0.9679,0.2212
2060.3125,859.5,3527.793711,0.82392918,0.947431703,0.251715131,41.89210656,33.04366691,29.46731677,1,0,0.497557445,0.399109047,0.183981464,84.68820434,69.85962271,62.40144627,38.63286756,17.78628627,57.26309529,-0.014453781,-0.046146388,0.740963939,322.2021327,159.9533188,498.8907566,0.785989233,0.860192117,0.180524343,318.1924615,330.1609145,139.3996107,274.8371146,285.1066383,105.7832368,432.7030859,425.7973436,142.0291033,16.30635143,7.719126346,21.23790482,19.53025937,5.907629304,34.99388453,26.05605731,9.653719258,40.54664673,4.094950831,2.311385304,5.583789085,0.336639419,0.264975177,0.22887551,3.25,4.943429983,49.80643132,48.28571429,23.31192248,142.9040504,76.03168641,222.9348982,47.84155037,46.01209365,24.80997788,7.302349335,11.81892542,-4.939047227,-0.904698452,26.44532203,-4.432479066,2.4338303,26.34777205,14.33795094,21.43367195,8332.605469,3245.380371,15187.54199,3.61636734,3.610271931,0.452991724,3.435949802,3.596899986,0.458987921,-0.869169092,1.858585541,-0.153539851,5.382989769,0.779029397,32.43091907,-0.484058504,1.792341807,-0.339217851,2.554401796,0.349381386,9.737457688,31.58668202,597.7223763,363.8669861,0.79335763,0.138573614,0.197863209,1.877283753,0.9931,1.036,0.411,0.9679,0.2212
911.9444444,433.5,1026.925805,0.837766733,0.879859992,0.147856662,29.95056626,23.49359826,16.25076336,0.944444444,0.229061424,0.551979294,0.569256475,0.193363872,59.7668216,41.06576405,53.87639266,25.10455689,17.37105374,20.5129299,-0.14724731,-0.208297962,0.808415234,167.7696207,92.54772721,165.0345254,0.809917762,0.89031068,0.18207086,369.8601807,361.5220408,83.52180763,306.454392,373.4752245,187.9423223,509.4328785,488.7796743,116.1343996,20.47214607,7.380718855,22.92514214,16.71055268,7.684221748,25.05098673,27.73467817,12.72231485,32.89761451,2.547035009,1.717000697,2.074954269,0.408011678,0.39072869,0.217344926,1.722222222,1.325206716,38.90264549,37.19056782,20.33171427,69.68412697,41.06576405,70.38442652,38.62857141,36.35723449,20.37865624,6.637371939,14.25649897,-0.457079464,2.359616591,42.34656684,-0.070445672,7.615701672,42.92959103,10.3993688,18.17844143,3260.048828,1373.114746,3912.143311,3.198068857,3.271595716,0.574602187,2.964944363,3,0.541888475,-0.369466049,1.2497447,-1.72833365,3.260448229,3.123642367,12.19238447,-0.256432452,1.569085156,-0.239409958,2.180631562,0.123074731,7.217182237,-73.92129975,564.5729358,308.5042983,0.837499337,0.093299912,0.13090738,1.850659639,0.5972,0.7052,0.6701,0.5404,0.428
1495.588235,877,1602.144411,0.806584382,0.849087012,0.149971712,38.79183037,33.4160303,19.98589453,0.882352941,0.32218974,0.604717137,0.649029982,0.152033809,63.04358402,43.79851092,40.69214148,30.83647889,26.00583619,20.98790512,0.305932969,0.420319929,0.870615897,192.7567862,119.9827561,171.9380539,0.87446609,0.947674419,0.132199295,362.9325643,382.7640118,108.1383598,329.0453969,312.7401909,127.9112111,515.2087777,513.2333792,51.04916776,21.95712418,9.192999017,22.60355291,17.86577361,9.520983284,21.55551914,29.36068555,16.66923813,30.24586456,2.174099981,1.327775222,1.642019322,0.489327401,0.478630909,0.210887078,2.411764706,2.911616158,41.49956166,31.2,32.19519732,78.94330223,43.79851092,78.07795217,40.8844787,29.97557671,32.63695732,4.122368736,6.926309416,15.45838385,5.538939524,43.90641577,13.0942361,14.22963018,47.70985641,16.44258853,24.49185977,8109.126953,4549.163574,10004.35352,4.565470695,4.325614929,1.473010898,4.174555779,4,1.344618082,-0.565652523,0.052559837,-0.834468934,3.888008122,1.016301178,15.11936969,-0.555240287,1.157677388,-0.213609348,2.192845495,0.35392073,6.1487883,-55.01851746,580.987976,255.6038335,0.89802381,0.123213585,0.246051562,1.896859899,0.3353,0.3765,0.9659,0.1356,0.7241
2017.3,752.5,2973.02612,0.867341427,0.910711543,0.110885553,42.29425878,30.94217871,27.92314109,0.9,0.435889894,0.473393735,0.461934837,0.217821662,102.5630494,61.40206016,111.1576557,45.86019992,19.68004418,55.86827803,0.132253075,0.099896883,0.813035334,351.7259287,145.5893578,505.5433874,0.726050886,0.828832366,0.248987502,276.0254289,269.7805679,158.2914507,236.5643133,216.0618962,132.8272976,382.7221146,351.0237429,168.451088,11.67165394,5.188754771,14.44124713,12.35804789,3.544936301,18.36927755,17.52804197,5.730021049,22.97164718,4.938067775,2.366403666,6.875014192,0.314977231,0.294093988,0.180997283,2.75,3.998437195,55.53963981,46.13879609,28.32218184,150.5046398,61.40206016,229.6993221,53.47963981,45.16600473,27.69143887,8.454844057,17.25251603,9.976982118,7.493597875,36.74510568,13.3328878,9.159611666,38.32142184,11.08652753,19.65043073,7466.860352,2665.907227,11103.01953,3.506947756,3.473358631,0.405367285,3.248759747,3.098449945,0.403740346,-1.197128672,1.704308522,-0.924847929,1.429087955,2.28846075,4.946959922,-0.202349396,1.657686719,0.294347955,1.755711861,0.127585997,5.830449397,36.57240964,631.8299186,411.4289508,0.758931545,0.156341669,0.2028171,1.865621964,0.9931,1.036,0.411,0.9679,0.2212
2346.6875,852.5,3164.57226,0.832869195,0.898990878,0.153500676,45.17276932,32.94589713,30.77850282,1,0,0.520239766,0.497111702,0.21513161,98.55453884,53.73298737,98.36235606,36.56627206,21.66796663,33.01003666,0.210240536,0.548081576,0.956100689,339.3862146,134.4888527,448.7662398,0.801908234,0.913519227,0.205679194,287.9903945,251.0426835,112.9415518,251.1728626,272.8975042,153.7566309,391.5286992,378.148405,170.670582,16.33649493,8.441033904,21.88570141,15.87707573,7.581724239,22.46343951,22.96755334,11.62099008,31.22569671,4.019616846,1.820389798,5.12816376,0.41346566,0.327061853,0.239980542,3.25,3.864906208,42.31532185,42.70221001,19.55651614,142.2109568,58.61520809,189.2966427,39.33595677,36.65482262,19.94950325,10.80827591,18.436524,7.346338723,18.52390228,48.10411714,8.21554138,30.01231707,52.25551097,18.06602504,23.98077118,10376.75391,3389.540039,13851.55176,4.03945446,4.127261639,0.842389047,3.748449802,4,0.794667244,-1.156826272,5.314906907,-1.396066986,4.611466109,3.287250055,49.5138551,0.317332492,2.367662924,-0.099310747,2.239618301,0.110562535,10.62171785,49.97672347,622.1115692,253.8419746,0.912967234,0.165395086,0.310141743,1.878038816,0.9931,1.036,0.411,0.9679,0.2212
1844.909091,669,2120.013184,0.856234312,0.903353035,0.157919614,40.2688678,29.18556587,26.97090093,0.909090909,0.287479787,0.507477546,0.5488105,0.22666268,106.2779433,57.24990513,97.62003257,33.62208322,19.23347888,31.79175532,0.334434913,0.404347357,0.784785856,297.0387969,130.0832611,299.8806278,0.748629313,0.801197605,0.236199115,228.1701257,212.9242212,118.5167443,371.8502733,424.549823,110.1361512,448.9823926,455.7166868,122.1688736,19.28923909,5.961417168,25.12007339,29.41780822,7.916822706,33.92748466,35.83619354,9.588598861,41.65743295,4.004333528,2.012828857,3.641076864,0.363642625,0.259888279,0.269792277,3.090909091,3.776832378,52.98660545,28.96347413,46.64700359,133.2455132,57.24990513,134.8628115,49.88187685,28.96347413,47.77273262,9.959425077,16.5968452,20.71348067,22.78251885,33.47825034,22.78727682,22.78251885,32.79395232,11.11664251,19.32835396,7473.956055,2398.175537,9710.461914,3.466579199,3.584716797,0.861586511,3.234672785,3.196899891,0.811884046,-0.262707356,1.120558721,-1.122391784,-0.04553732,1.328778473,1.257725494,0.69296801,1.500199972,-0.522091323,1.19923603,0.752784013,3.688767012,21.4055539,460.0837586,361.7622711,0.617849285,0.104339332,0.168696332,1.871089052,0.9931,1.036,0.411,0.9679,0.2212
1369.214286,713.5,1592.987767,0.855984549,0.913711753,0.135159557,36.65212731,30.06387928,19.99898341,0.928571429,0.257539377,0.523374514,0.538214672,0.181778386,79.33220964,46.48063042,59.42848161,27.42983575,17.93358536,21.83349654,-0.017803247,-0.068129677,0.974475735,232.7599978,134.1751442,229.6297773,0.791523641,0.854849498,0.182742617,274.9625695,254.7934662,113.902206,137.4673259,134.4537835,101.1358852,330.2198485,307.2423184,93.05219945,17.42510974,6.942276592,21.20338966,14.10987234,4.204027336,24.84497747,24.76318258,9.240473816,30.92514146,3.242992463,1.946243063,2.675627517,0.38153598,0.316889447,0.241260793,2.214285714,2.273404352,51.37081719,39.17043997,38.62297499,103.0999839,43.84257794,111.1792666,48.45712671,37.59983648,40.08900832,7.118986667,13.75416474,-2.46491208,3.965561548,46.68716225,3.125389827,7.347815769,51.37221196,15.96898254,26.34637699,5368.57666,2367.736572,7092.66748,3.537655592,3.646977425,0.496554077,3.298671484,3.196899891,0.411776036,-1.220555014,3.898813773,2.266592587,5.607869666,6.627196495,46.64895102,-0.000743816,2.150000465,1.436807398,2.582863898,2.064416051,11.29368791,-50.95784218,546.183777,355.9215549,0.758518383,0.079128999,0.13156215,1.853723576,0.8199,0.9246,0.546,0.7489,0.3357
1597.631579,735,2422.649511,0.786025904,0.796635404,0.159960059,37.30992368,30.59135606,25.34042815,0.947368421,0.223296878,0.543486968,0.531236154,0.231697592,80.26014347,58.87578157,76.45593866,34.65222848,20.73799562,35.539369,-0.434451161,-0.543474302,0.838000613,268.7706443,150.2670273,366.1855458,0.762797739,0.900500278,0.225490925,275.2318591,269.7156463,110.1316606,256.2460961,284.5399655,159.9504663,400.6001184,353.713686,136.5551813,14.13691319,5.549003459,21.80069331,12.84715429,4.160006589,19.78359356,20.15149659,6.935206861,28.7311621,3.727350158,1.934553751,4.466720023,0.461270515,0.393827431,0.283656607,2.947368421,3.734246689,37.41673031,37.71428571,23.80927396,112.8349671,62.260366,159.6790569,34.91391445,27,23.77868573,9.951537631,15.01182566,-1.287724397,0,36.9239428,0.407768706,0,40.34683623,17.93987227,24.01005072,6263.685059,2384.890137,10159.9707,3.496426344,3.464030743,0.798362434,3.229784012,3.196899891,0.781560123,-0.071293751,8.288702065,-1.320647983,6.043107122,1.749193894,105.2217256,-0.189343046,2.895800372,-0.152744652,2.543788594,0.059181718,14.85652021,-88.8664576,509.4168877,454.2223539,0.45272235,0.120485036,0.173664548,1.866831232,0.9931,1.036,0.411,0.9679,0.2212
1939.55,509.5,3156.262893,0.861394132,0.886843115,0.127575875,39.0402646,25.46964657,30.74686161,0.95,0.217944947,0.503680234,0.517712768,0.227497972,93.11988912,49.00500811,104.1414122,28.13627319,16.22790652,21.56528398,-0.153018787,-0.447233543,0.757410032,291.1014121,109.1040764,420.0154003,0.782204414,0.873411215,0.191797281,306.8065966,321.2285201,104.1035546,196.7121828,198.282204,122.5454744,390.6822651,384.9992206,77.77069959,12.93687195,3.924673249,17.06069327,14.39163981,2.267304272,31.26688069,20.86232613,4.550690074,34.75529289,3.680368593,2.188827321,4.360089519,0.374356236,0.404669838,0.21390973,2.55,2.801338966,42.74687438,35.9,31.41303058,121.8293103,49.00500811,177.0557262,41.80431027,33.5,31.58438171,11.2936161,18.66446889,-2.795878642,-7.835045369,36.48816464,-4.024614233,-9.712543309,37.60067243,16.15241424,22.39852938,8201.467773,1811.648315,14190.36035,3.349906206,3.589193344,0.967247963,3.148450136,3.396899939,0.948078156,-0.713819436,4.968681646,-0.367941633,10.23994709,0.644919232,129.5443137,-0.301239223,2.15318012,0.445419501,3.287404577,0.289143601,15.44321348,-43.97374436,618.6240402,309.2249758,0.866106625,0.148848078,0.264386148,1.878766801,0.9931,1.036,0.411,0.9679,0.2212
2208.157895,1096,2873.712952,0.873807557,0.908061762,0.135579681,45.01196908,37.35599739,28.02564169,0.684210526,0.920676615,0.451022803,0.350408163,0.213896896,103.792141,88.38207811,76.71513367,36.83728085,19.72689562,31.38483935,0.362126443,0.553687805,0.869068227,338.1437778,225.2375901,370.0610629,0.714947944,0.741899441,0.206631262,241.608172,241.4419192,136.7800955,326.3513012,339.5958029,119.7392965,422.269791,420.6657987,140.0506973,13.06338621,4.403885115,24.42077712,15.53218298,6.801144083,20.02041762,21.33270133,10.16309831,30.88702152,4.325539126,3.498108219,3.83586097,0.308862393,0.26305204,0.209275869,3.473684211,4.956318891,56.19227751,38.79105963,50.59554128,152.920157,91.55080318,183.4778337,55.05173594,38.79105963,51.37999736,10.56246623,13.38493483,14.56241521,14.44529354,46.04103695,10.89753759,15.72858628,51.34876784,18.53434804,24.32826145,9216.679688,3393.347656,13349.05762,3.554963827,3.341175318,0.701764464,3.31974721,3.196899891,0.646048188,-0.939675405,11.56602124,-1.015130618,3.603426752,1.91348004,146.7575317,0.189173944,3.520595013,-0.281706742,2.065875348,0.11514547,16.6624302,34.89810812,542.7519724,485.4993346,0.447039579,0.163220448,0.212170404,1.876530403,0.9931,1.036,0.411,0.9679,0.2212
1758,824.5,2718.878353,0.824445243,0.8607937,0.162250157,38.86600279,32.40039981,26.97756377,0.85,0.476969601,0.561469645,0.613226773,0.18540641,76.18804034,66.16829028,61.9377607,33.41817466,20.17863012,36.39661812,-0.087592579,-0.023021965,0.810417398,260.9519082,143.9827561,353.9488561,0.808942731,0.850847926,0.171608865,201.1773234,171.3732153,108.2333092,226.6149167,216.2472182,149.6752797,338.1862672,334.5796061,107.5817047,11.9034471,3.707494312,29.8227247,10.18749573,4.465969852,14.64202423,17.63072389,7.349718242,32.22450123,3.236777911,2.019254284,3.63569307,0.400602879,0.326474254,0.236487199,2.8,3.841874542,43.07288191,38.81561475,23.35540349,111.8753656,66.16829028,165.4857076,40.57536557,33.04500273,24.71551226,6.509117818,11.96906408,4.173073248,0.016380241,34.65298177,2.49011756,-1.124821253,38.7158483,15.73198676,24.98736609,7712.260742,2948.229004,12887.91992,3.651140928,3.751987457,0.957605124,3.353062391,3.396899939,0.908202648,0.345136074,14.14281681,-1.072019211,2.58463537,1.268344097,206.6996074,1.027763786,3.960191812,0.281146768,1.948533737,1.135341905,19.47990291,-46.99599761,555.2583659,450.2041774,0.585321563,0.141562991,0.190245328,1.874811946,0.9931,1.036,0.411,0.9679,0.2212
741.5217391,624,641.476481,0.809152799,0.851352512,0.16913874,28.07981845,28.18690256,12.47632146,0.913043478,0.281771335,0.58473102,0.604166667,0.178226828,52.22063375,40.18836617,36.29545942,22.05734538,18.51769703,12.30008454,0.346091304,0.4170351,0.868651876,141.7837301,120.5685425,111.7451626,0.822006892,0.893617021,0.158680662,294.5882346,276.1346154,144.215674,324.0539701,370.8848728,124.8401079,466.4508217,447.4572424,102.9565324,14.26066562,9.136265025,16.72287508,13.83146342,11.0783348,12.79225297,21.21242675,16.19099566,19.69784766,2.323571186,1.760917362,1.851352473,0.446049205,0.491131132,0.226539154,1.826086957,1.925846486,39.63003482,29.60449653,30.26028332,58.40829569,44,50.2386795,38.32133917,29.60449653,30.93286167,3.949274164,8.604986576,29.44525974,36.18549523,42.0276733,30.11385867,38.82278668,43.95510857,10.2782298,19.5682997,2746.719971,1826.378418,2647.531982,3.300882339,3.354691982,0.952120781,3.033165216,3,0.86574167,-1.559962841,5.054891269,-0.363950071,3.012664463,2.56594372,34.62807292,0.028089395,2.244699818,-0.883395596,1.655957661,0.781176792,7.780873049,-55.22962232,530.6317125,385.9685366,0.686239609,0.08424552,0.111767905,1.839716494,0.5972,0.7052,0.6701,0.5404,0.428
1796.363636,822,2781.50016,0.84651951,0.904971608,0.149701472,37.80025249,32.35124272,29.29747652,0.818181818,0.574959575,0.545991904,0.5836714,0.195541632,83.29930301,52.36117289,88.60492539,28.91830424,15.53629574,29.37433039,0.099598863,0.13541091,0.72196273,300.0194148,121.1543289,417.3425345,0.814026657,0.899791232,0.172321237,197.2332758,160.9893617,129.9956678,363.6666655,381.756691,72.99879937,431.5675468,433.9068239,84.44856183,23.66958962,2.743977733,45.1005935,29.06778616,15.88076923,41.5448556,38.62870714,17.73313815,60.60566979,4.139569822,2.09012078,4.91152118,0.379181691,0.413013017,0.221897594,2.545454545,3.44736095,49.6448579,48.42857143,31.22055918,133.3937756,52.36117289,196.4994464,47.8483211,44,31.21213305,6.141531458,13.95786131,3.40629421,2.258646124,40.00370942,5.305198669,8.099037309,40.3316361,6.910708679,14.82760401,6883.413574,3150.57373,11246.02051,3.201832771,3.054142475,0.776030481,3.034954309,3,0.732085884,-0.688109599,5.085740269,0.314925883,2.604842707,0.572673132,32.64995961,0.619487119,2.557389422,-0.952501495,1.967456507,1.291023389,10.41112576,-4.239556048,475.1945963,263.0591103,0.832794765,0.130253652,0.217078449,1.861398418,0.9931,1.036,0.411,0.9679,0.2212
1885.6875,1126,2016.346843,0.808547072,0.841640218,0.182993636,42.38435677,37.84849916,24.58654501,0.9375,0.242061459,0.534762007,0.501288694,0.223173374,94.42048003,63.12486298,88.88748017,33.61957715,21.34178874,23.61982464,0.198737046,-0.029481395,0.907773559,277.7640556,178.4802307,263.0440213,0.768309166,0.786310309,0.182173924,305.1745603,344.2163921,177.5910413,301.329478,310.108212,108.9668765,471.1412814,485.1191162,73.27494546,15.53423196,6.359931723,19.41399797,19.77325702,10.8610752,22.32592511,27.01006254,17.88782841,27.89445871,3.364509257,2.055844983,2.6879138,0.39475137,0.335592074,0.243480291,2.625,2.642796814,47.58460201,36.44530643,30.1132733,116.015852,64.86673412,114.2162096,45.32835201,35.55033619,28.71984865,12.10772149,21.57437337,-3.427379309,-8.968915772,41.427392,-0.656998177,-8.567845422,44.85367012,12.81803202,20.55811807,8292.616211,4349.996582,9712.572266,3.807766438,3.664879322,0.831396461,3.498256207,3.596899986,0.773373067,-1.399145097,1.677136835,-0.073478761,2.086159917,1.96300613,7.164851165,-0.445771895,1.724661079,-0.741742911,1.581412717,0.748895128,5.47532202,-30.12585582,608.6295004,332.9682278,0.837081185,0.124975147,0.194605159,1.881542585,0.9931,1.036,0.411,0.9679,0.2212
999.2105263,514,1282.893341,0.835365244,0.881364039,0.121853494,31.29149628,25.58212513,17.1194806,0.947368421,0.223296878,0.561442042,0.578947368,0.169689662,56.98952248,48.44064948,43.31660556,25.21324657,16.70683516,17.19204196,-0.099590554,-0.319843204,0.710423378,169.2199513,109.1126984,176.7473991,0.832822232,0.90776699,0.145042987,303.4377742,345.7426573,119.5880793,338.6428018,372.3436293,143.759153,488.7074473,493.9516666,53.72581989,16.68633131,8.222544114,23.94629756,14.94314348,10.3597577,21.25325408,24.61085592,13.37325028,30.35066617,2.40717744,1.627862593,2.023627487,0.426281795,0.460571758,0.201537675,1.736842105,1.481183924,39.54598872,31.00766839,20.52566115,68.72894611,49.58900161,73.65750349,40.2552619,32.67067182,20.69653559,4.136351249,7.657876649,-2.590447905,-1.852300517,40.94342799,-1.914282767,-2.756978964,40.73041382,9.717567971,19.82922013,4072.713379,1908.611084,6171.151367,3.489951611,3.229475021,0.695782661,3.188657761,3,0.636561632,-0.55953772,6.833465728,-0.593815021,11.13982209,0.66569874,170.79189,-0.689309939,2.727051906,-0.808408809,3.440332116,1.128672994,19.27269716,-60.00335228,620.5662033,299.6880193,0.875660753,0.080732954,0.136592561,1.863130692,0.5972,0.7052,0.6701,0.5404,0.428
1295.294118,481,1653.318971,0.83426282,0.903839445,0.142066375,34.06362318,24.74728714,22.11084052,0.705882353,0.570315277,0.54796716,0.599910893,0.204451013,67.72008203,35.08518292,56.76541617,28.56806661,16.66671626,25.52305629,0.214997776,0.464670067,0.860634034,203.6141795,95.98275606,216.8475327,0.797878725,0.886206897,0.186866994,378.2996412,371.762624,89.57795651,234.635842,237.5176715,128.3023913,458.813668,452.0720056,110.1831607,22.63525939,7.546548592,28.29178197,15.1985441,5.080608538,20.74847347,28.09595962,9.157984498,34.42225794,2.719931465,1.607391729,2.240031753,0.411102439,0.379789496,0.221108303,2.294117647,2.051246562,33.92713929,31.94117112,15.72223291,87.23106086,32.24696509,96.3514394,34.43694321,31.94117112,19.14185667,8.579020963,12.33860144,22.67577241,19.492813,41.42974786,24.32079885,36.09055554,45.79314789,20.07912654,24.63863254,5460.678223,1753.58313,7647.195801,3.411088943,3.412941933,0.895424962,3.079982281,3.196899891,0.86417079,-0.696272573,2.889406015,-0.964725083,1.955405018,1.415489981,12.17227591,-0.342425274,1.826021019,0.285972125,1.662165098,0.199035125,6.097145575,80.30028709,513.7612181,325.9961082,0.772899508,0.131377977,0.171424568,1.873009181,0.8199,0.9246,0.546,0.7489,0.3357
